position	text_id	difference	html
1788 	19768 	14 	<span style="background-color: #ffff00">the book a severed wasp</span> ( isbn number <span style="background-color: #ffff00">0-374-26131-8</span> ) is available in print and has the oclc number <span style="background-color: #ffff00">8805735</span> . <span style="background-color: #ffff00">it</span> has the library of congress classification ps3523.e55 s4 1982 .
1394 	19374 	14 	<span style="background-color: #ffff00">abilene , texas</span> is served by <span style="background-color: #ffff00">the abilene regional airport</span> in <span style="background-color: #ffff00">the u.s.</span>  <span style="background-color: #ffff00">its</span> runway is 1121 long .
1648 	19628 	14 	<span style="background-color: #ffff00">bhajji</span> comes from the country <span style="background-color: #ffff00">india</span> , where two of the leaders are <span style="background-color: #ffff00">t.s. thakur</span> and <span style="background-color: #ffff00">narendra modi</span> . <span style="background-color: #ffff00">it</span> is also where <span style="background-color: #ffff00">the indian rupee</span> is the currency .
1728 	19708 	14 	<span style="background-color: #ffff00">azal pfk</span> play in <span style="background-color: #ffff00">the azerbaijan premier league</span> , which champions are <span style="background-color: #ffff00">qarabag fk</span> , <span style="background-color: #ffff00">its</span> ground is <span style="background-color: #ffff00">azal arena</span> , that is located in <span style="background-color: #ffff00">azerbaijan</span> .
1633 	19613 	14 	<span style="background-color: #ffff00">batagor</span> , ( a variation of siomay ) , is a dish found in <span style="background-color: #ffff00">indonesia</span> and <span style="background-color: #ffff00">its</span> main ingredients are <span style="background-color: #ffff00">fried fish dumpling with tofu and vegetables in peanut sauce</span> .
1647 	19627 	14 	<span style="background-color: #ffff00">singapore 's</span> leader is <span style="background-color: #ffff00">tony tan</span> and one of <span style="background-color: #ffff00">the country 's</span> spoken language is <span style="background-color: #ffff00">english</span> . <span style="background-color: #ffff00">beef kway teow</span> is made there and indonesia too .
1768 	19748 	14 	<span style="background-color: #ffff00">the school of business and social sciences at the aarhus university</span> is located in <span style="background-color: #ffff00">denmark</span> and affiliated to <span style="background-color: #ffff00">the european university association</span> . <span style="background-color: #ffff00">it</span> was established in <span style="background-color: #ffff00">1928</span> and <span style="background-color: #ffff00">it</span> has <span style="background-color: #ffff00">737</span> academic staff .
1457 	19437 	14 	<span style="background-color: #ffff00">egg harbor township</span> , is a township in <span style="background-color: #ffff00">atlantic county</span> , <span style="background-color: #ffff00">new jersey , united states</span> . with a runway length of 1873 metres , <span style="background-color: #ffff00">atlantic city international airport</span> is located in <span style="background-color: #ffff00">egg harbor township</span> .
1479 	19459 	14 	<span style="background-color: #ffff00">buzz aldrin</span> is a national of <span style="background-color: #ffff00">the united states</span> whose leader is <span style="background-color: #ffff00">joe biden</span> . <span style="background-color: #ffff00">he</span> was born in <span style="background-color: #ffff00">glen ridge</span> , <span style="background-color: #ffff00">essex county , new jersey</span> .
1766 	19746 	14 	<span style="background-color: #ffff00">the 1 decembrie 1918 university</span> is located in <span style="background-color: #ffff00">romania</span> ( capital <span style="background-color: #ffff00">bucharest</span> ) . the leader of <span style="background-color: #ffff00">romania</span> is <span style="background-color: #ffff00">klaus lohannis</span> and the ethnic group is <span style="background-color: #ffff00">germans of romania</span> .
1598 	19578 	14 	<span style="background-color: #ffff00">asam pedas</span> is a food found in <span style="background-color: #ffff00">malaysia</span> and <span style="background-color: #ffff00">sumatra</span> . <span style="background-color: #ffff00">malaysian malay</span> is an ethnic group in <span style="background-color: #ffff00">malaysia</span> and <span style="background-color: #ffff00">sumatra</span> has an ethnic group called <span style="background-color: #ffff00">the minangkabau people</span> .
1769 	19749 	14 	<span style="background-color: #ffff00">the school of business and social sciences at the aarhus university</span> in <span style="background-color: #ffff00">denmark</span> was established in <span style="background-color: #ffff00">1928</span> . <span style="background-color: #ffff00">it</span> is affiliated with <span style="background-color: #ffff00">the european university association</span> and has <span style="background-color: #ffff00">737</span> academic staff .
1644 	19624 	14 	kway teow , beef tender loin , gula melaka , sliced , dried black beans , garlic , dark soy sauce , lengkuas , oyster sauce , soya sauce , chilli and sesame oil are the main ingredients of <span style="background-color: #ffff00">beef kway teow</span> . <span style="background-color: #ffff00">the dish</span> originated in <span style="background-color: #ffff00">singapore</span> and is found in <span style="background-color: #ffff00">indonesia</span> .
1585 	19565 	14 	<span style="background-color: #ffff00">arrabbiata sauce</span> is a traditional dish from <span style="background-color: #ffff00">rome</span> in italy . an important ingredient is <span style="background-color: #ffff00">chili pepper</span> and <span style="background-color: #ffff00">it</span> also contains tomatoes , red chili , garlic and olive oil .
1655 	19635 	14 	<span style="background-color: #ffff00">bhajji</span> originate from the <span style="background-color: #ffff00">karnataka</span> region in <span style="background-color: #ffff00">india</span> . <span style="background-color: #ffff00">the country 's</span> leaders are <span style="background-color: #ffff00">narendra modi</span> and <span style="background-color: #ffff00">sumitra mahajan</span> .
1514 	19494 	14 	<span style="background-color: #ffff00">bella center</span> owns <span style="background-color: #ffff00">ac hotel bella sky copenhagen</span> and <span style="background-color: #ffff00">marriott international</span> is a tenant . <span style="background-color: #ffff00">the hotel</span> has 23 floors and was designed by <span style="background-color: #ffff00">3xn</span> .
1524 	19504 	14 	<span style="background-color: #ffff00">the akita museum of art</span> is located in <span style="background-color: #ffff00">akita prefecture</span> , <span style="background-color: #ffff00">akita , japan</span> . one of the ethnic groups of <span style="background-color: #ffff00">japan</span> is <span style="background-color: #ffff00">the filipinos</span> .
1609 	19589 	14 	<span style="background-color: #ffff00">a bacon sandwich</span> , which is a variation of <span style="background-color: #ffff00">the blt</span> , can also be known as a <span style="background-color: #ffff00">bacon</span> butty , bacon sarnie , rasher sandwich , bacon sanger , piece 'n bacon , bacon cob , bacon barm , or bacon muffin . <span style="background-color: #ffff00">it</span> is a dish containing bacon and comes from <span style="background-color: #ffff00">the united kingdom</span> .
1741 	19721 	14 	<span style="background-color: #ffff00">the akron summit assault team</span> of <span style="background-color: #ffff00">akron</span> , <span style="background-color: #ffff00">ohio , u.s</span> currently play in <span style="background-color: #ffff00">the premier development league</span> , of which <span style="background-color: #ffff00">k-w united fc</span> have previously been champions .
1454 	19434 	14 	<span style="background-color: #ffff00">ardmore airport in new zealand</span> is 34 metres above sea level and has a runway length of 597.0 . the 3rd runway is made of <span style="background-color: #ffff00">poaceae</span> and one of the runways is called <span style="background-color: #ffff00">03r/21l</span> .
1499 	19479 	14 	construction of the 12 floor <span style="background-color: #ffff00">postmodern</span> style building , <span style="background-color: #ffff00">250 delaware avenue</span> , which has a floor area of 30843.8 square metres began in <span style="background-color: #ffff00">january 2014</span> .
1791 	19771 	14 	<span style="background-color: #ffff00">a severed wasp</span> was written in <span style="background-color: #ffff00">english</span> ( the language originated in <span style="background-color: #ffff00">great britian</span> ) in <span style="background-color: #ffff00">the united states</span> . <span style="background-color: #ffff00">the us</span> has many ethnic groups , including <span style="background-color: #ffff00">african american</span> .
1754 	19734 	14 	<span style="background-color: #ffff00">the accademia di architettura di mendrisio</span> of <span style="background-color: #ffff00">switzerland</span> was established in <span style="background-color: #ffff00">1996</span> and has 600 students . the leader of <span style="background-color: #ffff00">the country</span> has the title <span style="background-color: #ffff00">federal chancellor of switzerland</span> .
1545 	19525 	14 	<span style="background-color: #ffff00">julia morgan</span> was born in <span style="background-color: #ffff00">san fransisco</span> . <span style="background-color: #ffff00">she</span> designed <span style="background-color: #ffff00">the asilomar conference grounds</span> , <span style="background-color: #ffff00">the asilomar state beach</span> and <span style="background-color: #ffff00">the los angeles herald examiner , a landmark in california</span> .
1421 	19401 	14 	<span style="background-color: #ffff00">alpena county regional airport</span> serves <span style="background-color: #ffff00">alpena , michigan</span> and is located at <span style="background-color: #ffff00">maple ridge township , alpena county , michigan</span> . <span style="background-color: #ffff00">it</span> has a runway length of 1533.0 and is 210 metres above sea level .
1433 	19413 	14 	<span style="background-color: #ffff00">texans</span> are the people from <span style="background-color: #ffff00">texas</span> in <span style="background-color: #ffff00">the united states</span> where <span style="background-color: #ffff00">spanish</span> is spoken and <span style="background-color: #ffff00">andrews county airport</span> is located .
1463 	19443 	14 	<span style="background-color: #ffff00">atlantic city airport</span> , ( runway length 3048.0 ) is located in <span style="background-color: #ffff00">egg harbor township</span> , which is part of <span style="background-color: #ffff00">new jersey</span> in <span style="background-color: #ffff00">the united states</span> .
1568 	19548 	14 	<span style="background-color: #ffff00">baymax</span> is a character in <span style="background-color: #ffff00">the film big hero 6</span> which starred <span style="background-color: #ffff00">damon wayans , jr.</span> . <span style="background-color: #ffff00">the character</span> was created by the <span style="background-color: #ffff00">american</span> national <span style="background-color: #ffff00">duncan rouleau</span> .
1548 	19528 	14 	<span style="background-color: #ffff00">asser levy public baths</span> are in <span style="background-color: #ffff00">new york city</span> , <span style="background-color: #ffff00">u.s.</span> which is part of <span style="background-color: #ffff00">manhattan</span> . <span style="background-color: #ffff00">new york city</span> was part of <span style="background-color: #ffff00">new netherland</span> .
1602 	19582 	14 	<span style="background-color: #ffff00">bacon explosion</span> comes from <span style="background-color: #ffff00">the kansas city metropolitan area</span> of <span style="background-color: #ffff00">the united states</span> and includes the main ingredient of <span style="background-color: #ffff00">sausage</span> and <span style="background-color: #ffff00">bacon</span> .
1626 	19606 	14 	from the <span style="background-color: #ffff00">derbyshire dales</span> region ( in <span style="background-color: #ffff00">derbyshire</span> ) , is <span style="background-color: #ffff00">bakewell pudding</span> . a variation of which , is <span style="background-color: #ffff00">bakewell tart</span> , <span style="background-color: #ffff00">its</span> main ingredient is <span style="background-color: #ffff00">shortcrust pastry</span> .
1483 	19463 	14 	<span style="background-color: #ffff00">elliot see</span> attended <span style="background-color: #ffff00">the university of texas in austin</span> which is affiliated to <span style="background-color: #ffff00">the university of texas system</span> . <span style="background-color: #ffff00">he</span> died in <span style="background-color: #ffff00">st louis</span> which is part of <span style="background-color: #ffff00">the kingdom of france</span> .
1610 	19590 	14 	bacon sandwich is a dish from <span style="background-color: #ffff00">the united kingdom</span> and a variation is <span style="background-color: #ffff00">the blt</span> . an ingredient used is <span style="background-color: #ffff00">brown sauce</span> and <span style="background-color: #ffff00">it 's</span> different names include bacon butty , bacon sarnie , rasher sandwich , bacon sanger , piece 'n bacon , bacon cob , bacon barm and bacon muffin .
1806 	19786 	14 	<span style="background-color: #ffff00">the american journal of mathematics</span> is abbreviated to am . j. <span style="background-color: #ffff00">math</span> . and comes under the discipline of math . <span style="background-color: #ffff00">it</span> is published bimonthly and has the issn number <span style="background-color: #ffff00">1080-6377</span> .
1431 	19411 	14 	<span style="background-color: #ffff00">texas</span> is the location of <span style="background-color: #ffff00">andrews county airport</span> and is in <span style="background-color: #ffff00">the united states</span> . the inhabitants are known as <span style="background-color: #ffff00">texans</span> and they speak <span style="background-color: #ffff00">the english language</span> .
1496 	19476 	14 	<span style="background-color: #ffff00">200 public square</span> is located in <span style="background-color: #ffff00">cleveland</span> , <span style="background-color: #ffff00">cuyahoga county , ohio</span> which is governed by <span style="background-color: #ffff00">the cleveland city council</span> .
1652 	19632 	14 	<span style="background-color: #ffff00">bhajji</span> originate from <span style="background-color: #ffff00">india</span> where <span style="background-color: #ffff00">the indian people</span> are lead by <span style="background-color: #ffff00">t s thakur</span> and <span style="background-color: #ffff00">sumitra mahajan</span> .
1484 	19464 	14 	<span style="background-color: #ffff00">elliot see</span> died in <span style="background-color: #ffff00">st louis</span> which is part of <span style="background-color: #ffff00">the kingdom of france</span> , <span style="background-color: #ffff00">his</span> alma mater was <span style="background-color: #ffff00">the university of texas at austin</span> which is affiliated with <span style="background-color: #ffff00">the university of texas system</span> .
1685 	19665 	14 	<span style="background-color: #ffff00">arròs negre</span> is a dish from <span style="background-color: #ffff00">spain</span> where the leader is <span style="background-color: #ffff00">felipe vi</span> . <span style="background-color: #ffff00">spaniards</span> are an ethnic group of <span style="background-color: #ffff00">spain</span> and the currency used is <span style="background-color: #ffff00">the euro</span> .
1794 	19774 	14 	<span style="background-color: #ffff00">a severed wasp</span> is <span style="background-color: #ffff00">a hardcover book</span> with 388 pages . <span style="background-color: #ffff00">it 's</span> oclc number is <span style="background-color: #ffff00">8805735</span> and the isbn number is <span style="background-color: #ffff00">0-374-26131-8</span> .
1719 	19699 	14 	the full name of <span style="background-color: #ffff00">as gubbio 1910</span> is `` associazione sportiva gubbio 1910 srl '' . <span style="background-color: #ffff00">its</span> ground is called <span style="background-color: #ffff00">stadio pietro barbetti</span> , <span style="background-color: #ffff00">it</span> competed in <span style="background-color: #ffff00">the 2014</span> season and has <span style="background-color: #ffff00">5300</span> members .
1682 	19662 	13 	<span style="background-color: #ffff00">the moro</span> and <span style="background-color: #ffff00">the ilocano people</span> are ethnic groups within <span style="background-color: #ffff00">the philippines</span> where <span style="background-color: #ffff00">batchoy</span> is eaten and the language used is <span style="background-color: #ffff00">philippine spanish</span> .
1824 	19804 	13 	<span style="background-color: #ffff00">a fortress of grey ice</span> is from <span style="background-color: #ffff00">the united states</span> where <span style="background-color: #ffff00">african american</span> is an ethnic group and <span style="background-color: #ffff00">english</span> is spoken like in <span style="background-color: #ffff00">great britain</span> .
1579 	19559 	13 	<span style="background-color: #ffff00">ajoblanco</span> is a food originates from the <span style="background-color: #ffff00">andalusian</span> region of <span style="background-color: #ffff00">spain</span> and contains <span style="background-color: #ffff00">water</span> . an other alternative name of <span style="background-color: #ffff00">the dish</span> is ajo blanco .
1827 	19807 	13 	<span style="background-color: #ffff00">a fortress of grey ice</span> is from <span style="background-color: #ffff00">the united states</span> . <span style="background-color: #ffff00">that country</span> has an ethnic group called <span style="background-color: #ffff00">asian americans</span> and they speak <span style="background-color: #ffff00">english</span> , same as in <span style="background-color: #ffff00">great britain</span> .
1752 	19732 	13 	<span style="background-color: #ffff00">the accademia di architettura di mendrisio</span> was established in <span style="background-color: #ffff00">switzerland</span> in <span style="background-color: #ffff00">1996</span> . <span style="background-color: #ffff00">it</span> has 600 students . the leader of <span style="background-color: #ffff00">switzerland</span> is <span style="background-color: #ffff00">the federal chancellor</span> .
1539 	19519 	13 	<span style="background-color: #ffff00">amdavad ni gufa</span> is located in <span style="background-color: #ffff00">gujarat</span> , <span style="background-color: #ffff00">ahmedabad</span> , <span style="background-color: #ffff00">india</span> , where the leader was <span style="background-color: #ffff00">t. s. thakur</span> .
1783 	19763 	13 	<span style="background-color: #ffff00">j.v. jones</span> authored <span style="background-color: #ffff00">a fortress of grey ice</span> , made available in print  <span style="background-color: #ffff00">it 's</span> oclc and isbn numbers are <span style="background-color: #ffff00">51969173</span> and <span style="background-color: #ffff00">0-7653-0633-6</span> respectively .
1589 	19569 	13 	the main ingredients of <span style="background-color: #ffff00">arròs negre</span> , which is from <span style="background-color: #ffff00">spain</span> , are white rice , cuttlefish or squid , cephalopod ink , cubanelle and cubanelle peppers . <span style="background-color: #ffff00">arròs negre</span> is from the <span style="background-color: #ffff00">catalonia</span> region .
1561 	19541 	13 	<span style="background-color: #ffff00">bananaman</span> was created by steve bright and starred <span style="background-color: #ffff00">tim brooke-taylor</span> . <span style="background-color: #ffff00">the show</span> was first aired on 3rd october 1983 by stv .
1489 	19469 	13 	<span style="background-color: #ffff00">cyril ramaphosa</span> is one of the leaders of <span style="background-color: #ffff00">south africa</span> , which capital is <span style="background-color: #ffff00">cape town</span> . <span style="background-color: #ffff00">the address , 11 diagonal street</span> is located in <span style="background-color: #ffff00">that country</span> and one of the the ethnic groups is <span style="background-color: #ffff00">asian south africans</span> .
1624 	19604 	13 	<span style="background-color: #ffff00">bakewell tart</span> is a variation of <span style="background-color: #ffff00">bakewell pudding</span> which is <span style="background-color: #ffff00">a dessert</span> that comes from <span style="background-color: #ffff00">the derbyshire dales area</span> and has the main ingredients ground almonds , jam , butter and eggs .
1415 	19395 	13 	<span style="background-color: #ffff00">al asad airbase</span> is operated by <span style="background-color: #ffff00">the united states air force</span> who took part in the noted battles at <span style="background-color: #ffff00">the invasion of grenada</span> . <span style="background-color: #ffff00">they</span> deploy <span style="background-color: #ffff00">the lockheed ac-130</span> attack aircraft and <span style="background-color: #ffff00">the general dynamics f-16 fighting falcon</span> as an aircraft fighter .
1505 	19485 	13 	the lord mayor of <span style="background-color: #ffff00">dublin</span> ( <span style="background-color: #ffff00">republic of ireland</span> ) is <span style="background-color: #ffff00">criona ni dhalaigh</span> . based in <span style="background-color: #ffff00">dublin</span> is <span style="background-color: #ffff00">3arena</span> which is owned by <span style="background-color: #ffff00">live nation entretainment</span> .
1759 	19739 	13 	<span style="background-color: #ffff00">acharya institute of technology</span> , an affiliation of <span style="background-color: #ffff00">belgaum 's</span>  <span style="background-color: #ffff00">visvesvaraya technological university</span> was recognized as the technical campus by <span style="background-color: #ffff00">the all india council for technical education</span> of <span style="background-color: #ffff00">mumbai</span> .
1508 	19488 	13 	owned by <span style="background-color: #ffff00">live nation entertainment</span> , <span style="background-color: #ffff00">3arena</span> can be found in <span style="background-color: #ffff00">dublin</span> in <span style="background-color: #ffff00">the republic of ireland</span> , a republic run by <span style="background-color: #ffff00">lord mayor críona ní dhálaigh</span> .
1681 	19661 	13 	<span style="background-color: #ffff00">batchoy</span> is eaten in <span style="background-color: #ffff00">the philippines</span> where <span style="background-color: #ffff00">phillippine spanish</span> is spoken and ethnic groups include <span style="background-color: #ffff00">the ilocano</span> and <span style="background-color: #ffff00">moro</span> .
1767 	19747 	13 	the leader of <span style="background-color: #ffff00">romania</span> is <span style="background-color: #ffff00">klaus iohannis</span> . <span style="background-color: #ffff00">the country</span> is home to different ethnic groups , one of which are <span style="background-color: #ffff00">the germans of romania</span> . the capital city is <span style="background-color: #ffff00">bucharest</span> and <span style="background-color: #ffff00">the country</span> is the location of <span style="background-color: #ffff00">the 1 decembrie 1918 university</span> .
1478 	19458 	13 	<span style="background-color: #ffff00">alan bean</span> was a crew member on <span style="background-color: #ffff00">the nasa</span>  <span style="background-color: #ffff00">apollo 12</span> mission along with backup pilot <span style="background-color: #ffff00">alfred worden</span> and commander <span style="background-color: #ffff00">david scott</span> .
1671 	19651 	13 	two leaders of <span style="background-color: #ffff00">italy</span> , where <span style="background-color: #ffff00">amatriciana sauce</span> is found , are <span style="background-color: #ffff00">matteo renzi</span> and <span style="background-color: #ffff00">sergio mattarella</span> . <span style="background-color: #ffff00">its</span> capital is <span style="background-color: #ffff00">rome</span> .
1732 	19712 	13 	<span style="background-color: #ffff00">agremiação sportiva arapiraquense</span> , which has the nickname asa gigante , play in <span style="background-color: #ffff00">the campeonato brasileiro série c</span> league from <span style="background-color: #ffff00">brazil</span> . <span style="background-color: #ffff00">the league</span> was previously won by <span style="background-color: #ffff00">vila nova futebol clube</span> .
1762 	19742 	13 	<span style="background-color: #ffff00">acharya institute</span> of technological in <span style="background-color: #ffff00">bangalor</span> , india has 700 post-graduate students and is located in soldevanahalli , acharya dr. sarvapalli radhakrishnan road , hessarghatta main road , bangalore -- 560090 .
1707 	19687 	13 	born in <span style="background-color: #ffff00">italy</span> , <span style="background-color: #ffff00">rolando maran</span> is t<span style="background-color: #ffff00">he</span> manager of <span style="background-color: #ffff00">ac chievo verona</span> . he also plays for <span style="background-color: #ffff00">carrarese calcio</span> and is in <span style="background-color: #ffff00">the unione triestina 2012 s.s.d. club</span> .
1597 	19577 	13 	asam padeh is also known as <span style="background-color: #ffff00">asam pedas</span> and is a food found in <span style="background-color: #ffff00">malaysia</span> originating from the sunatra and malay peninsula regions . the main ingredients is <span style="background-color: #ffff00">fish cooked in a sour and hot sauce</span> .
1443 	19423 	13 	<span style="background-color: #ffff00">the flemish region</span> , which is led by <span style="background-color: #ffff00">the flemish government</span> , is part of <span style="background-color: #ffff00">belgium</span> . <span style="background-color: #ffff00">antwerp international airport</span> serves <span style="background-color: #ffff00">antwerp</span> .
1444 	19424 	13 	<span style="background-color: #ffff00">appleton international airport</span> ( in <span style="background-color: #ffff00">greenville , wisconsin</span> ) has an elevation of 280 metres above sea level , serves the city of <span style="background-color: #ffff00">appleton</span> , and has a runway length of 2,439 .
1581 	19561 	13 	the main ingredients of <span style="background-color: #ffff00">arem-arem</span> are <span style="background-color: #ffff00">compressed rice cooked in banana leaf with vegetables or minced meat fillings</span> . <span style="background-color: #ffff00">the dish</span> is of <span style="background-color: #ffff00">javanese cuisine</span> and has a variation known as <span style="background-color: #ffff00">lemper</span> .
1675 	19655 	13 	<span style="background-color: #ffff00">ayam penyet</span> is a dish from the region of <span style="background-color: #ffff00">singapore</span> which is lead by <span style="background-color: #ffff00">halimah yacob</span> . <span style="background-color: #ffff00">it</span> is also found in <span style="background-color: #ffff00">java</span> where <span style="background-color: #ffff00">the baduy</span> are an ethnic group .
1586 	19566 	13 	<span style="background-color: #ffff00">arros negre</span> is a traditional dish from the <span style="background-color: #ffff00">catalonia</span> region of <span style="background-color: #ffff00">spain</span> . the main ingredients of <span style="background-color: #ffff00">arros negre</span> are white rice , cuttlefish or squid , cephalopod ink , and cubanelle peppers .
1739 	19719 	13 	<span style="background-color: #ffff00">the akron summit assault team</span> is based in <span style="background-color: #ffff00">akron</span> , <span style="background-color: #ffff00">ohio , united states</span> . <span style="background-color: #ffff00">they</span> play in <span style="background-color: #ffff00">the premier development league</span> , which has been won by <span style="background-color: #ffff00">k-w united fc</span> .
1535 	19515 	13 	the address for <span style="background-color: #ffff00">amdavad ni gufa</span> is lalbhai dalpatbhai campus , <span style="background-color: #ffff00">near cept university</span> , <span style="background-color: #ffff00">opp . gujarat university</span> , <span style="background-color: #ffff00">university road , gujarat , ahmedabad , india</span> .
1396 	19376 	13 	<span style="background-color: #ffff00">adolfo suarez madrid barajas airport</span> is located in <span style="background-color: #ffff00">alcobendas</span> , <span style="background-color: #ffff00">spain</span> , and operated by <span style="background-color: #ffff00">the madrid</span> - based <span style="background-color: #ffff00">enaire</span> .
1482 	19462 	13 	<span style="background-color: #ffff00">ellior see</span> attended <span style="background-color: #ffff00">the university of texas at austin</span> . <span style="background-color: #ffff00">he</span> was <span style="background-color: #ffff00">a pilot</span> and died in <span style="background-color: #ffff00">st. louis</span> , 28th february 1966 .
1679 	19659 	13 	<span style="background-color: #ffff00">the banyumasan people</span> are an ethnic group in <span style="background-color: #ffff00">java</span> , where <span style="background-color: #ffff00">the dish ayam penyet</span> is found . <span style="background-color: #ffff00">the dish</span> originates in <span style="background-color: #ffff00">singapore</span> , where <span style="background-color: #ffff00">tony tan</span> is the leader .
1495 	19475 	13 	<span style="background-color: #ffff00">200 public square</span> is located in <span style="background-color: #ffff00">cleveland</span> , <span style="background-color: #ffff00">cuyahoga county , ohio</span> which is governed by <span style="background-color: #ffff00">cleveland city council</span> .
1641 	19621 	12 	beek kway t includes : kway teow , beef tenderloin , gula melaka , black beans , garlic , oyster , soya and soy sauce , lengkuas , chili and sesame oil . <span style="background-color: #ffff00">it</span> is found in singapore .
1646 	19626 	12 	<span style="background-color: #ffff00">beef kway teow</span> is a dish of <span style="background-color: #ffff00">singapore</span> where <span style="background-color: #ffff00">tony tan</span> is the leader and <span style="background-color: #ffff00">english</span> is spoken . <span style="background-color: #ffff00">the dish</span> is also popular in indonesia .
1623 	19603 	12 	<span style="background-color: #ffff00">bakewell tart</span> is a variation of <span style="background-color: #ffff00">bakewell pudding</span> that originates from <span style="background-color: #ffff00">the derbyshire dales</span> . <span style="background-color: #ffff00">it</span> is <span style="background-color: #ffff00">a dessert</span> that has the main ingredients of ground almond , jam , butter and eggs .
1656 	19636 	12 	<span style="background-color: #ffff00">bhajji</span> comes from <span style="background-color: #ffff00">karnataka</span> , <span style="background-color: #ffff00">india</span> . one leader in <span style="background-color: #ffff00">india</span> is <span style="background-color: #ffff00">t.s. thakur</span> and another <span style="background-color: #ffff00">vajubhai vala</span> .
1814 	19794 	12 	<span style="background-color: #ffff00">a loyal character dancer</span> is published by <span style="background-color: #ffff00">soho press</span> which is based in <span style="background-color: #ffff00">the united states</span> . the language spoken in <span style="background-color: #ffff00">the u.s.</span> , and in <span style="background-color: #ffff00">great britain</span> , is <span style="background-color: #ffff00">english</span> .
1816 	19796 	12 	<span style="background-color: #ffff00">english</span> is the language of <span style="background-color: #ffff00">great britain</span> and <span style="background-color: #ffff00">the united states</span> . <span style="background-color: #ffff00">the country</span> is the origin of <span style="background-color: #ffff00">a severed wasp</span> and includes many <span style="background-color: #ffff00">asian americans</span> .
1398 	19378 	12 	<span style="background-color: #ffff00">adolfo suárez madrid -- barajas airport</span> , operated by <span style="background-color: #ffff00">madrid 's</span>  <span style="background-color: #ffff00">enaire</span> , is located in <span style="background-color: #ffff00">alcobendas</span> , <span style="background-color: #ffff00">spain</span> .
1451 	19431 	12 	<span style="background-color: #ffff00">ardmore airport ( new zealand ) 's</span> 3rd runway surface type is <span style="background-color: #ffff00">poaceae</span> which is a member of the order of <span style="background-color: #ffff00">poales</span> , the class is <span style="background-color: #ffff00">monocotyledon</span> , and belongs to the order of <span style="background-color: #ffff00">commelinids</span> .
1395 	19375 	12 	<span style="background-color: #ffff00">abilene</span> , <span style="background-color: #ffff00">texas , united states</span> , is served by <span style="background-color: #ffff00">abilene regional airport</span> , which has a runway length of 1121.0 .
1593 	19573 	12 	<span style="background-color: #ffff00">arros negre</span> comes from the region of <span style="background-color: #ffff00">the valencian community</span> , <span style="background-color: #ffff00">spain</span> . the main ingredients are white rice , cuttlefish or squid , cephalopod ink and cubanelle peppers .
1494 	19474 	12 	<span style="background-color: #ffff00">11 diagonal street</span> is located in <span style="background-color: #ffff00">south africa</span> , where the capital is <span style="background-color: #ffff00">cape town</span> . <span style="background-color: #ffff00">white south africans</span> and <span style="background-color: #ffff00">asian south africans</span> are ethnic groups in <span style="background-color: #ffff00">south africa</span> .
1529 	19509 	12 	<span style="background-color: #ffff00">the mason school of business</span> are the current tenants of <span style="background-color: #ffff00">alan b miller hall</span> , which is located in <span style="background-color: #ffff00">virginia</span> , <span style="background-color: #ffff00">united states</span> and was designed by the architect <span style="background-color: #ffff00">robert a m stern</span> .
1693 	19673 	12 	<span style="background-color: #ffff00">baku</span> is the capital of <span style="background-color: #ffff00">azerbaijan</span> and the location of <span style="background-color: #ffff00">the turkish martyrs memorial</span> dedicated to the soldiers of the ottoman army who died in the battle of baku . <span style="background-color: #ffff00">the memorial</span> was designed by huseyin butuner and hilmi guner .
1517 	19497 	12 	<span style="background-color: #ffff00">adisham hall</span> began in <span style="background-color: #ffff00">1927</span> and completed in <span style="background-color: #ffff00">1931</span> . <span style="background-color: #ffff00">it</span> has a tudor and jacabian style and is located in <span style="background-color: #ffff00">sri lanka</span> .
1393 	19373 	12 	with a runway length of 1,121 metres , <span style="background-color: #ffff00">abilene regional airport</span> serves <span style="background-color: #ffff00">abilene , texas</span> , in <span style="background-color: #ffff00">the united states</span> .
1510 	19490 	12 	there are 23 floors in <span style="background-color: #ffff00">the ac hotel bella sky copenhagen</span> , <span style="background-color: #ffff00">denmark</span> . the tenant is <span style="background-color: #ffff00">the marriott international hotel</span> and the owner is <span style="background-color: #ffff00">bella center</span> .
1810 	19790 	12 	<span style="background-color: #ffff00">the american journal of mathematics</span> , abbreivated to <span style="background-color: #ffff00">am . j. math</span> , studies mathematics . <span style="background-color: #ffff00">it</span> was first published in <span style="background-color: #ffff00">1878</span> and has an issn number of <span style="background-color: #ffff00">1080-6377</span> .
1592 	19572 	12 	<span style="background-color: #ffff00">arros negre</span> is a traditonal dish from <span style="background-color: #ffff00">the valencian community</span> , <span style="background-color: #ffff00">spain</span> . <span style="background-color: #ffff00">it</span> has the main ingredients of white rice , cuttlefish or squid , cephalopod ink and cubnelle peppers .
1813 	19793 	12 	<span style="background-color: #ffff00">english</span> is spoken in <span style="background-color: #ffff00">great britain</span> and <span style="background-color: #ffff00">the united states</span> . <span style="background-color: #ffff00">a loyal character dancer</span> was published by <span style="background-color: #ffff00">soho press</span> which are based in <span style="background-color: #ffff00">the united states</span> .
